,artist_id,name,artist_url
9185,3848-snapcase,Snapcase,/artists/3848-snapcase/
9186,5497-carol-bui,Carol Bui,/artists/5497-carol-bui/
9187,3604-rotoscope,Rotoscope,/artists/3604-rotoscope/
9188,32831-tufthunter,Tufthunter,/artists/32831-tufthunter/
9189,31524-pink-frost,Pink Frost,/artists/31524-pink-frost/
9190,33030-s-araw-trio-xi,"S. Araw ""Trio"" XI",/artists/33030-s-araw-trio-xi/
9191,31012-cymbals,CYMBALS,/artists/31012-cymbals/
9192,33158-too-hort,Too $hort,/artists/33158-too-hort/
9193,kylar-gudasz,Skylar Gudasz,/artists/skylar-gudasz/
9194,heerwood-marty,Sherwood Marty,/artists/sheerwood-marty/
9195,2642-magic-magicians,Magic Magicians,/artists/2642-magic-magicians/
9196,31898-barnett-coloccia,Barnett + Coloccia,/artists/31898-barnett-coloccia/
9197,mija,Mija,/artists/mija/
9198,32473-cam-china,Cam & China,/artists/32473-cam-china/
9199,3050-no-neck-blues-band-and-embryo,No-Neck Blues Band and Embryo,/artists/3050-no-neck-blues-band-and-embryo/
9200,2592-lusine,Lusine,/artists/2592-lusine/
9201,brocker-way,Brocker Way,/artists/brocker-way/
9202,2971-damian-marley,Damian Marley,/artists/2971-damian-marley/
9203,32759-lieutenant,Lieutenant,/artists/32759-lieutenant/
9204,limmy-b,Slimmy B,/artists/slimmy-b/
9205,munya,MUNYA,/artists/munya/
9206,30666-duke-dumont,Duke Dumont,/artists/30666-duke-dumont/
9207,booker-stardrum,Booker Stardrum,/artists/booker-stardrum/
9208,2611-the-lost-patrol-band,The Lost Patrol Band,/artists/2611-the-lost-patrol-band/
9209,28503-fanfarlo,Fanfarlo,/artists/28503-fanfarlo/
9210,19227-jason-roebke,Jason Roebke,/artists/19227-jason-roebke/
9211,7563-the-thing,The Thing,/artists/7563-the-thing/
9212,30194-phedre,Phédre,/artists/30194-phedre/
9213,caroline-kingsbury,Caroline Kingsbury,/artists/caroline-kingsbury/
9214,32612-hound,Hound,/artists/32612-hound/
9215,59-daevid-allens-university-of-errors,Daevid Allen's University of Errors,/artists/59-daevid-allens-university-of-errors/
9216,2494-liquid-liquid,Liquid Liquid,/artists/2494-liquid-liquid/
9217,3456-the-prayers-and-tears-of-arthur-digby-sellers,The Prayers and Tears of Arthur Digby Sellers,/artists/3456-the-prayers-and-tears-of-arthur-digby-sellers/
9218,29125-fennesz-daniell-buck,Fennesz Daniell Buck,/artists/29125-fennesz-daniell-buck/
9219,4727-zongamin,Zongamin,/artists/4727-zongamin/
9220,5249-dj-blaqstarr,DJ Blaqstarr,/artists/5249-dj-blaqstarr/
9221,33210-beatrice-dillon,Beatrice Dillon,/artists/33210-beatrice-dillon/
9222,31637-pity-sex,Pity Sex,/artists/31637-pity-sex/
9223,31134-bed-wettin-bad-boys,Bed Wettin' Bad Boys,/artists/31134-bed-wettin-bad-boys/
9224,5495-i-heart-lung,I Heart Lung,/artists/5495-i-heart-lung/
9225,33111-la-bagatelle-magique,La Bagatelle Magique,/artists/33111-la-bagatelle-magique/
9226,4123-smegma,Smegma,/artists/4123-smegma/
9227,2527-los-amigos-invisibles,Los Amigos Invisibles,/artists/2527-los-amigos-invisibles/
9228,28997-trumpeter-swan,Trumpeter Swan,/artists/28997-trumpeter-swan/
9229,5117-clouds,Clouds,/artists/5117-clouds/
9230,pino-palladino,Pino Palladino,/artists/pino-palladino/
9231,erling-toles,Sterling Toles,/artists/sterling-toles/
9232,4792-7-year-rabbit-cycle,7 Year Rabbit Cycle,/artists/4792-7-year-rabbit-cycle/
9233,1428-eazy-e,Eazy-E,/artists/1428-eazy-e/
9234,33246-jaala,Jaala,/artists/33246-jaala/
9235,33589-black-milk-nat-turner,Nat Turner,/artists/33589-black-milk-nat-turner/
9236,30725-young-smoke,Young Smoke,/artists/30725-young-smoke/
9237,80-american-steel,American Steel,/artists/80-american-steel/
9238,890-the-cloud-room,The Cloud Room,/artists/890-the-cloud-room/
9239,4351-tahiti-80,Tahiti 80,/artists/4351-tahiti-80/
9240,4283-triangle,Triangle,/artists/4283-triangle/
9241,29259-nymph,NYMPH,/artists/29259-nymph/
9242,33534-gadget,Gadget,/artists/33534-gadget/
9243,32982-jason-derulo,Jason Derulo,/artists/32982-jason-derulo/
9244,33853-emily-king,Emily King,/artists/33853-emily-king/
9245,29083-super-wild-horses,Super Wild Horses,/artists/29083-super-wild-horses/
9246,5283-antelope,Antelope,/artists/5283-antelope/
9247,4960-the-walker-brothers,The Walker Brothers,/artists/4960-the-walker-brothers/
9248,30323-pop-etc,POP ETC,/artists/30323-pop-etc/
9249,daniel-blumberg,Daniel Blumberg,/artists/daniel-blumberg/
9250,34058-the-olympians,The Olympians,/artists/34058-the-olympians/
9251,31860-mapei,Mapei,/artists/31860-mapei/
9252,24528-tom-carter-and-christian-kiefer,Tom Carter and Christian Kiefer,/artists/24528-tom-carter-and-christian-kiefer/
9253,2060-heros-severum,Heros Severum,/artists/2060-heros-severum/
9254,27850-kiila,Kiila,/artists/27850-kiila/
9255,14178-thin-lizzy,Thin Lizzy,/artists/14178-thin-lizzy/
9256,1335-elysian-fields,Elysian Fields,/artists/1335-elysian-fields/
9257,31568-the-belle-game,The Belle Game,/artists/31568-the-belle-game/
9258,erry-allen-and-the-panhandle-mystery-band,Terry Allen & the Panhandle Mystery Band,/artists/terry-allen-and-the-panhandle-mystery-band/
9259,15153-buddy-holly,Buddy Holly,/artists/15153-buddy-holly/
9260,33535-lsdxoxo,LSDXOXO,/artists/33535-lsdxoxo/
9261,3649-rah-bras,Rah Bras,/artists/3649-rah-bras/
9262,20890-boots,Boots,/artists/20890-boots/
9263,10751-fugees,Fugees,/artists/10751-fugees/
9264,30096-vcmg,VCMG,/artists/30096-vcmg/
9265,2102-ink,Ink,/artists/2102-ink/
9266,barker,Barker,/artists/barker/
9267,3237-palomar,Palomar,/artists/3237-palomar/
9268,ueco-the-child,Sueco the Child,/artists/sueco-the-child/
9269,29577-jessie-j,Jessie J,/artists/29577-jessie-j/
9270,31999-stefan-jaworzyn,Stefan Jaworzyn,/artists/31999-stefan-jaworzyn/
9271,pool-holograph,Pool Holograph,/artists/pool-holograph/
9272,28728-frank-fairfield,Frank Fairfield,/artists/28728-frank-fairfield/
9273,2136-i-am-x,I Am X,/artists/2136-i-am-x/
9274,32207-dikembe,Dikembe,/artists/32207-dikembe/
9275,7622-yo-majesty,Yo Majesty,/artists/7622-yo-majesty/
9276,22313-josef-von-wissem,Jozef van Wissem,/artists/22313-josef-von-wissem/
9277,23485-etta-james,Etta James,/artists/23485-etta-james/
9278,20066-jane-birkin,Jane Birkin,/artists/20066-jane-birkin/
9279,1939-bill-hicks,Bill Hicks,/artists/1939-bill-hicks/
9280,34152-mr-tophat,Mr. Tophat,/artists/34152-mr-tophat/
9281,ylvie-courvoisier-trio,Sylvie Courvoisier Trio,/artists/sylvie-courvoisier-trio/
9282,1615-foreign-legion,Foreign Legion,/artists/1615-foreign-legion/
9283,28160-brown-recluse,Brown Recluse,/artists/28160-brown-recluse/
9284,30372-ed-schraders-music-beat,Ed Schrader’s Music Beat,/artists/30372-ed-schraders-music-beat/
9285,11618-dan-auerbach,Dan Auerbach,/artists/11618-dan-auerbach/
9286,30285-feedtime,feedtime,/artists/30285-feedtime/
9287,30-afflictions,Afflictions,/artists/30-afflictions/
9288,33222-jennylee,jennylee,/artists/33222-jennylee/
9289,32266-mason-bates,Mason Bates,/artists/32266-mason-bates/
9290,baby-smoove,Baby Smoove,/artists/baby-smoove/
9291,2131-i-love-you-but-ive-chosen-darkness,I Love You But I've Chosen Darkness,/artists/2131-i-love-you-but-ive-chosen-darkness/
9292,3685-salk-vacchin,Salk Vacchin,/artists/3685-salk-vacchin/
9293,31544-nylo,Nylo,/artists/31544-nylo/
9294,32985-bruce-brubaker,Bruce Brubaker,/artists/32985-bruce-brubaker/
9295,4942-phon,Phon,/artists/4942-phon/
9296,4478-via-tania,Via Tania,/artists/4478-via-tania/
9297,27972-hello-seahorse,Hello Seahorse!,/artists/27972-hello-seahorse/
9298,30077-subrosa,SubRosa,/artists/30077-subrosa/
9299,1680-gordon-gano,Gordon Gano,/artists/1680-gordon-gano/
9300,conner-youngblood,Conner Youngblood,/artists/conner-youngblood/
9301,bachelor,Bachelor,/artists/bachelor/
9302,5018-the-brother-kite,The Brother Kite,/artists/5018-the-brother-kite/
9303,urnstile,Turnstile,/artists/turnstile/
9304,34101-monster-rally,Monster Rally,/artists/34101-monster-rally/
9305,7533-beth-ditto,Beth Ditto,/artists/7533-beth-ditto/
9306,28694-anais-mitchell,Anaïs Mitchell,/artists/28694-anais-mitchell/
9307,2374-k-os,k-os,/artists/2374-k-os/
9308,5555-styles-p,Styles P,/artists/5555-styles-p/
9309,33514-crater,Crater,/artists/33514-crater/
9310,5530-via-audio,Via Audio,/artists/5530-via-audio/
9311,169-auteurs,Auteurs,/artists/169-auteurs/
9312,higher-power,Higher Power,/artists/higher-power/
9313,2041-darren-hanlon,Darren Hanlon,/artists/2041-darren-hanlon/
9314,omb-mold,Tomb Mold,/artists/tomb-mold/
9315,michael-vincent-waller,Michael Vincent Waller,/artists/michael-vincent-waller/
9316,5755-quinn-walker,Quinn Walker,/artists/5755-quinn-walker/
9317,5155-my-latest-novel,My Latest Novel,/artists/5155-my-latest-novel/
9318,274-eric-bachmann,Eric Bachmann,/artists/274-eric-bachmann/
9319,28695-light-pollution,Light Pollution,/artists/28695-light-pollution/
9320,32012-argentinum-astrum,Argentinum Astrum,/artists/32012-argentinum-astrum/
9321,4975-ad-astra-per-aspera,Ad Astra Per Aspera,/artists/4975-ad-astra-per-aspera/
9322,17191-terror-danjah,Terror Danjah,/artists/17191-terror-danjah/
9323,11080-aidan-moffatt,Aidan Moffat,/artists/11080-aidan-moffatt/
9324,21559-bill-wells,Bill Wells,/artists/21559-bill-wells/
9325,28314-the-yolks,The Yolks,/artists/28314-the-yolks/
9326,30118-terry-malts,Terry Malts,/artists/30118-terry-malts/
9327,27721-gnaw,Gnaw,/artists/27721-gnaw/
9328,29053-azari-iii,Azari & III,/artists/29053-azari-iii/
9329,2792-mix-master-mike,Mix Master Mike,/artists/2792-mix-master-mike/
9330,956-clor,Clor,/artists/956-clor/
9331,worlds-fair,World’s Fair,/artists/worlds-fair/
9332,34455-mc-eiht,MC Eiht,/artists/34455-mc-eiht/
9333,27872-pariah,Pariah,/artists/27872-pariah/
9334,5685-toumani-diabate,Toumani Diabaté,/artists/5685-toumani-diabate/
9335,33955-steve-buscemi,Steve Buscemi,/artists/33955-steve-buscemi/
9336,3760-elliott-sharp,Elliott Sharp,/artists/3760-elliott-sharp/
9337,2147-the-infadels,The Infadels,/artists/2147-the-infadels/
9338,31607-venom-p-stinger,Venom P. Stinger,/artists/31607-venom-p-stinger/
9339,32466-dj-earl,DJ Earl,/artists/32466-dj-earl/
9340,lluminati-hotties,Illuminati Hotties,/artists/illuminati-hotties/
9341,5189-the-black-dog,The Black Dog,/artists/5189-the-black-dog/
9342,32347-freeman,FREEMAN,/artists/32347-freeman/
9343,5769-fat-ray-black-milk,Fat Ray,/artists/5769-fat-ray-black-milk/
9344,3464-plane,Plane,/artists/3464-plane/
9345,33878-michal-turtle,Michal Turtle,/artists/33878-michal-turtle/
9346,33579-jake-bugg,Jake Bugg,/artists/33579-jake-bugg/
9347,27634-aeroplane,Aeroplane,/artists/27634-aeroplane/
9348,34256-miles-okazaki,Miles Okazaki,/artists/34256-miles-okazaki/
9349,29993-dreamers-of-the-ghetto,Dreamers of the Ghetto,/artists/29993-dreamers-of-the-ghetto/
9350,hootergang-kony,ShooterGang Kony,/artists/shootergang-kony/
9351,29401-cult-of-youth,Cult of Youth,/artists/29401-cult-of-youth/
9352,4142-stunt-rock,Stunt Rock,/artists/4142-stunt-rock/
9353,5722-alexander-turnquist,Alexander Turnquist,/artists/5722-alexander-turnquist/
9354,34341-cory-branan,Cory Branan,/artists/34341-cory-branan/
9355,y-009,SASSY 009,/artists/sassy-009/
9356,5638-the-pine-hill-haints,The Pine Hill Haints,/artists/5638-the-pine-hill-haints/
9357,ziemba,Ziemba,/artists/ziemba/
9358,32730-ilyas-ahmed,Ilyas Ahmed,/artists/32730-ilyas-ahmed/
9359,jusell-prymek-sage-shiroishi,"Jusell, Prymek, Sage, Shiroishi",/artists/jusell-prymek-sage-shiroishi/
9360,548-cedric-im-brooks,Cedric Im Brooks,/artists/548-cedric-im-brooks/
9361,27816-riceboy-sleeps,Riceboy Sleeps,/artists/27816-riceboy-sleeps/
9362,2855-mri,MRI,/artists/2855-mri/
9363,28646-ortolan,Ortolan,/artists/28646-ortolan/
9364,5894-my-bloody-valentine,My Bloody Valentine,/artists/5894-my-bloody-valentine/
9365,parkle-division,Sparkle Division,/artists/sparkle-division/
9366,2382-kaos,DJ Kaos,/artists/2382-kaos/
9367,33099-rose-mcdowall,Rose McDowall,/artists/33099-rose-mcdowall/
9368,31593-diane-coffee,Diane Coffee,/artists/31593-diane-coffee/
9369,2594-limblifter,Limblifter,/artists/2594-limblifter/
9370,5276-alessandro-stefana,Alessandro Stefana,/artists/5276-alessandro-stefana/
9371,32735-beat-spacek,Beat Spacek,/artists/32735-beat-spacek/
9372,5550-begushkin,Begushkin,/artists/5550-begushkin/
9373,31953-luciano-cilio,Luciano Cilio,/artists/31953-luciano-cilio/
9374,34237-talaboman,Talaboman,/artists/34237-talaboman/
9375,glass-beach,glass beach,/artists/glass-beach/
9376,34200-lowly,Lowly,/artists/34200-lowly/
9377,ey-sapienz,Rey Sapienz,/artists/rey-sapienz/
9378,he-congo-techno-ensemble,The Congo Techno Ensemble,/artists/the-congo-techno-ensemble/
9379,3224-the-occasion,The Occasion,/artists/3224-the-occasion/
9380,30189-tourist,Tourist,/artists/30189-tourist/
9381,10805-chris-brown,Chris Brown,/artists/10805-chris-brown/
9382,3553-reggie-and-the-full-effect,Reggie and the Full Effect,/artists/3553-reggie-and-the-full-effect/
9383,beneath,Beneath,/artists/beneath/
9384,5634-re-up-gang,Re-Up Gang,/artists/5634-re-up-gang/
9385,4701-yohimbe-brothers-aka-dj-logic-and-vernon-reid,Yohimbe Brothers,/artists/4701-yohimbe-brothers-aka-dj-logic-and-vernon-reid/
9386,6993-ben-bridwell,Ben Bridwell,/artists/6993-ben-bridwell/
9387,33504-hxlt,HXLT,/artists/33504-hxlt/
9388,33497-smino,Smino,/artists/33497-smino/
9389,1118-dj-zeph,DJ Zeph,/artists/1118-dj-zeph/
9390,27560-woebot,Woebot,/artists/27560-woebot/
9391,31779-fatima,Fatima,/artists/31779-fatima/
9392,33770-dark,D.A.R.K.,/artists/33770-dark/
9393,4531-tom-vek,Tom Vek,/artists/4531-tom-vek/
9394,32688-ascension,Ascension,/artists/32688-ascension/
9395,29707-witch-gardens,Witch Gardens,/artists/29707-witch-gardens/
9396,28498-still-life-still,Still Life Still,/artists/28498-still-life-still/
9397,33757-nipsey-hussle,Nipsey Hussle,/artists/33757-nipsey-hussle/
9398,9709-miles-benjamin-anthony-robinson,Miles Benjamin Anthony Robinson,/artists/9709-miles-benjamin-anthony-robinson/
9399,2507-jason-loewenstein,Jason Loewenstein,/artists/2507-jason-loewenstein/
9400,30471-stagnant-pools,Stagnant Pools,/artists/30471-stagnant-pools/
9401,3289-pest,Pest,/artists/3289-pest/
9402,5246-plastiscines,Plastiscines,/artists/5246-plastiscines/
9403,30838-kyson,Kyson,/artists/30838-kyson/
9404,30316-mohn,Mohn,/artists/30316-mohn/
9405,28768-janka-nabay,Janka Nabay,/artists/28768-janka-nabay/
9406,5059-charlemagne-palestine-and-tony-conrad,Charlemagne Palestine and Tony Conrad,/artists/5059-charlemagne-palestine-and-tony-conrad/
9407,30831-bison-bc,Bison B.C.,/artists/30831-bison-bc/
9408,33456-sioux-falls,Sioux Falls,/artists/33456-sioux-falls/
9409,28100-pens,Pens,/artists/28100-pens/
9410,2506-loess,Loess,/artists/2506-loess/
9411,5220-mika,Mika,/artists/5220-mika/
9412,2392-kites,Kites,/artists/2392-kites/
9413,29600-royal-bangs,Royal Bangs,/artists/29600-royal-bangs/
9414,4744-tom-zacharias,Tom Zacharias,/artists/4744-tom-zacharias/
9415,27881-8ball,8Ball,/artists/27881-8ball/
9416,28661-mjg,MJG,/artists/28661-mjg/
9417,23271-corrosion-of-conformity,Corrosion of Conformity,/artists/23271-corrosion-of-conformity/
9418,28864-konntinent,Konntinent,/artists/28864-konntinent/
9419,4988-sunn-o-boris,Sunn O))) & Boris,/artists/4988-sunn-o-boris/
9420,805-comets-on-fire,Comets On Fire,/artists/805-comets-on-fire/
9421,4440-united-states-of-america,United States of America,/artists/4440-united-states-of-america/
9422,3517-the-raincoats,The Raincoats,/artists/3517-the-raincoats/
9423,4382-22-20s,22-20s,/artists/4382-22-20s/
9424,23161-akitsa,Akitsa,/artists/23161-akitsa/
9425,32647-delroy-edwards,Delroy Edwards,/artists/32647-delroy-edwards/
9426,931-calamalka,Calamalka,/artists/931-calamalka/
9427,13621-syclops,Syclops,/artists/13621-syclops/
9428,34181-cep,CEP,/artists/34181-cep/
9429,28848-unnatural-helpers,Unnatural Helpers,/artists/28848-unnatural-helpers/
9430,19399-cotton-jones,Cotton Jones,/artists/19399-cotton-jones/
9431,3579-rival-schools,Rival Schools,/artists/3579-rival-schools/
9432,31991-gridlink,Gridlink,/artists/31991-gridlink/
9433,9319-dennis-wilson,Dennis Wilson,/artists/9319-dennis-wilson/
9434,halamar,Shalamar,/artists/shalamar/
9435,4539-tom-verlaine,Tom Verlaine,/artists/4539-tom-verlaine/
9436,charlotte-greve,Charlotte Greve,/artists/charlotte-greve/
9437,94-horace-andy,Horace Andy,/artists/94-horace-andy/
9438,29935-bvdub,bvdub,/artists/29935-bvdub/
9439,34140-sepultura,Sepultura,/artists/34140-sepultura/
9440,4380-tullycraft,Tullycraft,/artists/4380-tullycraft/
9441,3742-senor-coconut-y-su-conjunto,Señor Coconut Y Su Conjunto,/artists/3742-senor-coconut-y-su-conjunto/
9442,hen-ogledd,Hen Ogledd,/artists/hen-ogledd/
9443,10988-the-ballet,The Ballet,/artists/10988-the-ballet/
9444,orvillepeck,Orville Peck,/artists/orvillepeck/
9445,ebel-wizard,Rebel Wizard,/artists/rebel-wizard/
9446,2719-sarah-mclachlan,Sarah McLachlan,/artists/2719-sarah-mclachlan/
9447,onnalee,ionnalee,/artists/ionnalee/
9448,12970-vybz-kartel,Vybz Kartel,/artists/12970-vybz-kartel/
9449,5717-pants-yell,Pants Yell!,/artists/5717-pants-yell/
9450,29784-chllngr,CHLLNGR,/artists/29784-chllngr/
9451,23043-inquisition,Inquisition,/artists/23043-inquisition/
9452,28102-princeton,Princeton,/artists/28102-princeton/
9453,ola,Isola,/artists/isola/
9454,32880-chaos-echoes,Chaos Echoes,/artists/32880-chaos-echoes/
9455,33285-doughboyz,Doughboyz Cashout,/artists/33285-doughboyz/
9456,2242-jane,Jane,/artists/2242-jane/
9457,29102-failing-lights,Failing Lights,/artists/29102-failing-lights/
9458,nna-fox-rochinski,Anna Fox Rochinski,/artists/anna-fox-rochinski/
9459,2898-mileece,Mileece,/artists/2898-mileece/
9460,22393-2562,2562,/artists/22393-2562/
9461,34360-heather-trost,Heather Trost,/artists/34360-heather-trost/
9462,nna-st-louis,Anna St. Louis,/artists/anna-st-louis/
9463,33912-themind,theMIND,/artists/33912-themind/
9464,30224-liam-the-younger,Liam the Younger,/artists/30224-liam-the-younger/
9465,32213-lee,Lee,/artists/32213-lee/
9466,32239-ar-2,Arμ-2,/artists/32239-ar-2/
9467,1379-ex-girl,eX-Girl,/artists/1379-ex-girl/
9468,33796-lets-eat-grandma,Let’s Eat Grandma,/artists/33796-lets-eat-grandma/
9469,3668-ris-paul-ric,Ris Paul Ric,/artists/3668-ris-paul-ric/
9470,5682-justin-k-broadrick,Justin K. Broadrick,/artists/5682-justin-k-broadrick/
9471,enigmatum,Ænigmatum,/artists/aenigmatum/
9472,eob,EOB,/artists/eob/
9473,5076-bracken,Bracken,/artists/5076-bracken/
9474,3640-tom-recchion,Tom Recchion,/artists/3640-tom-recchion/
9475,1582-fuck,Fuck,/artists/1582-fuck/
9476,mbrose-akinmusire,Ambrose Akinmusire,/artists/ambrose-akinmusire/
9477,5453-the-mabuses,The Mabuses,/artists/5453-the-mabuses/
9478,31451-the-baptist-generals,The Baptist Generals,/artists/31451-the-baptist-generals/
9479,meitei,Meitei,/artists/meitei/
9480,duendita,duendita,/artists/duendita/
9481,ndrea,Andrea,/artists/andrea/
9482,31806-minor-alps,Minor Alps,/artists/31806-minor-alps/
9483,23528-demilich,Demilich,/artists/23528-demilich/
9484,celestial-trax,Celestial Trax,/artists/celestial-trax/
9485,33318-white-widows-pact,White Widows Pact,/artists/33318-white-widows-pact/
9486,10718-az,AZ,/artists/10718-az/
9487,5066-miho-hatori,Miho Hatori,/artists/5066-miho-hatori/
9488,30561-starred,Starred,/artists/30561-starred/
9489,27981-steve-bug,Steve Bug,/artists/27981-steve-bug/
9490,29466-ebo-taylor,Ebo Taylor,/artists/29466-ebo-taylor/
9491,4836-mark-fosson,Mark Fosson,/artists/4836-mark-fosson/
9492,5795-bryan-scary,Bryan Scary,/artists/5795-bryan-scary/
9493,29661-mark-e,Mark E,/artists/29661-mark-e/
9494,28049-alice-in-chains,Alice in Chains,/artists/28049-alice-in-chains/
9495,2470-liars-academy,Liars Academy,/artists/2470-liars-academy/
9496,3393-the-prima-donnas,The Prima Donnas,/artists/3393-the-prima-donnas/
9497,31791-tigers-jaw,Tigers Jaw,/artists/31791-tigers-jaw/
9498,29265-white-car,White Car,/artists/29265-white-car/
9499,29173-mr-dibiase,Mr. Dibiase,/artists/29173-mr-dibiase/
9500,jade-bird,Jade Bird,/artists/jade-bird/
9501,30572-cid-rim,Cid Rim,/artists/30572-cid-rim/
9502,30906-pearl-necklace,Pearl Necklace,/artists/30906-pearl-necklace/
9503,mr,RMR,/artists/rmr/
9504,5024-dirty-faces,Dirty Faces,/artists/5024-dirty-faces/
9505,30067-pinch-shackleton,Pinch & Shackleton,/artists/30067-pinch-shackleton/
9506,30909-window-twins,Window Twins,/artists/30909-window-twins/
9507,2383-kaiser-chiefs,Kaiser Chiefs,/artists/2383-kaiser-chiefs/
9508,2217-june-of-44,June of 44,/artists/2217-june-of-44/
9509,32910-obsequiae,Obsequiae,/artists/32910-obsequiae/
9510,29989-forest-fire,Forest Fire,/artists/29989-forest-fire/
9511,32383-electric-wurms,Electric Würms,/artists/32383-electric-wurms/
9512,lgernon-cadwallader,Algernon Cadwallader,/artists/algernon-cadwallader/
9513,he-style-council,The Style Council,/artists/the-style-council/
9514,33419-eric-prydz,Eric Prydz,/artists/33419-eric-prydz/
9515,926-charmparticles,Charmparticles,/artists/926-charmparticles/
9516,claude-speeed,Claude Speeed,/artists/claude-speeed/
9517,1960-hockey-night,Hockey Night,/artists/1960-hockey-night/
9518,4250-to-rococo-rot,To Rococo Rot,/artists/4250-to-rococo-rot/
9519,3805-six-finger-satellite,Six Finger Satellite,/artists/3805-six-finger-satellite/
9520,28943-florene,Florene,/artists/28943-florene/
9521,kacy-and-clayton,Kacy & Clayton,/artists/kacy-and-clayton/
9522,marlon-williams,Marlon Williams,/artists/marlon-williams/
9523,2912-angel-molina,Angel Molina,/artists/2912-angel-molina/
9524,3380-poulain,Poulain,/artists/3380-poulain/
9525,29642-alex-clare,Alex Clare,/artists/29642-alex-clare/
9526,31661-elizabeth-morris,Elizabeth Morris,/artists/31661-elizabeth-morris/
9527,dulkt-life,Adulkt Life,/artists/adulkt-life/
9528,33034-boogie,Boogie,/artists/33034-boogie/
9529,33783-ro-james,Ro James,/artists/33783-ro-james/
9530,3620-nate-ruth,Nate Ruth,/artists/3620-nate-ruth/
9531,phase-fatale,Phase Fatale,/artists/phase-fatale/
9532,na-mushonga,Rina Mushonga,/artists/rina-mushonga/
9533,33846-max-romeo,Max Romeo,/artists/33846-max-romeo/
9534,30373-dean-blunt-inga-copeland,Inga Copeland,/artists/30373-dean-blunt-inga-copeland/
9535,28724-motor-city-drum-ensemble,Motor City Drum Ensemble,/artists/28724-motor-city-drum-ensemble/
9536,6005-dj-muggs,DJ Muggs,/artists/6005-dj-muggs/
9537,6215-john-cage,John Cage,/artists/6215-john-cage/
9538,32847-mc-schmidt,M.C. Schmidt,/artists/32847-mc-schmidt/
9539,ony-humphries,Tony Humphries,/artists/tony-humphries/
9540,2923-mystic-chords-of-memory,Mystic Chords of Memory,/artists/2923-mystic-chords-of-memory/
9541,23511-lycia,Lycia,/artists/23511-lycia/
9542,enee-reed,Renée Reed,/artists/renee-reed/
9543,34037-how-to-disappear-in-america,Young Male,/artists/34037-how-to-disappear-in-america/
9544,28480-violens,Violens,/artists/28480-violens/
9545,876-cylob,Cylob,/artists/876-cylob/
9546,32275-big-boys,Big Boys,/artists/32275-big-boys/
9547,olivia-rodrigo,Olivia Rodrigo,/artists/olivia-rodrigo/
9548,5236-ola-podrida,Ola Podrida,/artists/5236-ola-podrida/
9549,26469-lia-ices,Lia Ices,/artists/26469-lia-ices/
9550,19397-this-is-ivy-league,This Is Ivy League,/artists/19397-this-is-ivy-league/
9551,31095-caitlin-rose,Caitlin Rose,/artists/31095-caitlin-rose/
9552,4631-steve-wynn,Steve Wynn,/artists/4631-steve-wynn/
9553,30012-addison-groove,Addison Groove,/artists/30012-addison-groove/
9554,jen-shyu,Jen Shyu,/artists/jen-shyu/
9555,1255-the-dead-60s,The Dead 60s,/artists/1255-the-dead-60s/
9556,28725-amanaz,Amanaz,/artists/28725-amanaz/
9557,glassjaw,Glassjaw,/artists/glassjaw/
9558,2661-manishevitz,Manishevitz,/artists/2661-manishevitz/
9559,3421-pink-anvil,Pink Anvil,/artists/3421-pink-anvil/
9560,4136-ivan-smagghe,Ivan Smagghe,/artists/4136-ivan-smagghe/
9561,2972-marjorie-fair,Marjorie Fair,/artists/2972-marjorie-fair/
9562,peter-oren,Peter Oren,/artists/peter-oren/
9563,161-atom-and-his-package,Atom and His Package,/artists/161-atom-and-his-package/
9564,orry,Sorry,/artists/sorry/
9565,33532-tyler-friedmann,Tyler Friedman,/artists/33532-tyler-friedmann/
9566,33533-samuel-rohrer,Samuel Rohrer,/artists/33533-samuel-rohrer/
9567,nancy,Nancy,/artists/nancy/
9568,29518-howard-stelzer,Howard Stelzer,/artists/29518-howard-stelzer/
9569,3602-christina-rosenvinge,Christina Rosenvinge,/artists/3602-christina-rosenvinge/
9570,32395-monopoly,Mono/Poly,/artists/32395-monopoly/
9571,yeesh,Yeesh,/artists/yeesh/
9572,dogleg,Dogleg,/artists/dogleg/
9573,loshh,Loshh,/artists/loshh/
9574,10961-dan-bryk,Dan Bryk,/artists/10961-dan-bryk/
9575,native-soul,Native Soul,/artists/native-soul/
9576,27858-ramona-falls,Ramona Falls,/artists/27858-ramona-falls/
9577,wild-up,Wild Up,/artists/wild-up/
9578,32918-david-kauffman,David Kauffman,/artists/32918-david-kauffman/
9579,32919-eric-caboor,Eric Caboor,/artists/32919-eric-caboor/
9580,30016-friends,Friends,/artists/30016-friends/
9581,33512-starchild-and-the-new-romantic,Starchild & the New Romantic,/artists/33512-starchild-and-the-new-romantic/
9582,32770-emily-yacina,Emily Yacina,/artists/32770-emily-yacina/
9583,30286-ketamines,Ketamines,/artists/30286-ketamines/
9584,god-mother,God Mother,/artists/god-mother/
9585,27654-the-weight,The Weight,/artists/27654-the-weight/
9586,1488-filament,Filament,/artists/1488-filament/
9587,33663-pita,Pita,/artists/33663-pita/
9588,31167-ghostface-killah-adrian-younge,Ghostface Killah & Adrian Younge,/artists/31167-ghostface-killah-adrian-younge/
9589,5707-microkingdoms-pro-hour,Microkingdom's Pro Hour,/artists/5707-microkingdoms-pro-hour/
